Hail Contour Data
=================


0.75inch (threshold: 19mm)
----------------------------------------

Region 1
Points: 48
lat,lon
34.7669,-82.2826
34.7452,-82.2495
34.7506,-82.2561
34.7560,-82.2628
34.7614,-82.2694
34.7669,-82.2760
34.7560,-82.2561
34.7723,-82.2826
34.7614,-82.2628
34.7669,-82.2694
34.7723,-82.2760
34.7777,-82.2826
34.7777,-82.2760
34.7831,-82.2826
34.7831,-82.2760
34.7885,-82.2826
34.7885,-82.2760
34.7885,-82.2694
34.7939,-82.2892
34.7939,-82.2826
34.7939,-82.2760
34.7994,-82.2892
34.7994,-82.2826
34.8048,-82.3024
34.8048,-82.2958
34.8048,-82.2892
34.8102,-82.2958
34.8102,-82.3024
34.8102,-82.3090
34.8156,-82.3090
34.8156,-82.3156
34.8210,-82.3090
34.8210,-82.3156
34.8264,-82.3156
34.8264,-82.3222
34.8319,-82.3222
34.8373,-82.3222
34.8319,-82.3288
34.8373,-82.3288
34.8427,-82.3288
34.8481,-82.3288
34.8427,-82.3354
34.8481,-82.3354
34.8535,-82.3354
34.8589,-82.3354
34.8643,-82.3354
34.8914,-82.3354
34.8373,-82.3420
34.8427,-82.3420
34.8481,-82.3420
34.8535,-82.3420
34.8589,-82.3420
34.8643,-82.3420
34.8698,-82.3420
34.8752,-82.3420
34.8806,-82.3420
34.8860,-82.3420
34.8914,-82.3420
34.8968,-82.3420
34.9023,-82.3486
34.8968,-82.3486
34.8860,-82.3486
34.8806,-82.3486
34.8752,-82.3486
34.8698,-82.3486
34.8535,-82.3486
34.9077,-82.3552
34.9023,-82.3552
34.8481,-82.3486
34.8968,-82.3552
34.8427,-82.3486
34.9131,-82.3618
34.8373,-82.3486
34.9077,-82.3618
34.9023,-82.3618
34.9239,-82.3684
34.8319,-82.3486
34.9185,-82.3684
34.9131,-82.3684
34.8535,-82.3552
34.9293,-82.3750
34.9239,-82.3750
34.9185,-82.3750
34.8481,-82.3552
34.9293,-82.3816
34.9239,-82.3816
34.9348,-82.3882
34.9293,-82.3882
34.9239,-82.3882
34.9402,-82.3948
34.8373,-82.3552
34.8535,-82.3618
34.9348,-82.3948
34.9293,-82.3948
34.9402,-82.4014
34.8481,-82.3618
34.9348,-82.4014
34.9293,-82.4014
34.8319,-82.3552
34.9348,-82.4080
34.8427,-82.3618
34.9293,-82.4080
34.9239,-82.4080
34.9293,-82.4146
34.9239,-82.4146
34.8481,-82.3684
34.8373,-82.3618
34.9239,-82.4212
34.9185,-82.4212
34.8427,-82.3684
34.8698,-82.3882
34.9239,-82.4278
34.8589,-82.3816
34.8319,-82.3618
34.8752,-82.3948
34.9185,-82.4278
34.9077,-82.4212
34.9239,-82.4344
34.8643,-82.3882
34.9131,-82.4278
34.9185,-82.4344
34.9023,-82.4212
34.8698,-82.3948
34.8535,-82.3816
34.8373,-82.3684
34.9077,-82.4278
34.8914,-82.4146
34.8752,-82.4014
34.9131,-82.4344
34.8589,-82.3882
34.8968,-82.4212
34.9185,-82.4410
34.9023,-82.4278
34.8643,-82.3948
34.8860,-82.4146
34.9077,-82.4344
34.9131,-82.4410
34.8914,-82.4212
34.8698,-82.4014
34.8481,-82.3816
34.8968,-82.4278
34.8752,-82.4080
34.8535,-82.3882
34.8806,-82.4146
34.8860,-82.4212
34.8698,-82.4080
34.8752,-82.4146
34.8806,-82.4212
34.8427,-82.3816
34.8481,-82.3882
34.8427,-82.3882
34.8427,-82.3948
34.8373,-82.3882
34.8427,-82.4014
34.8264,-82.3750
34.8373,-82.3948
34.8210,-82.3684
34.8373,-82.4014
34.8264,-82.3816
34.8373,-82.4080
34.8210,-82.3750
34.8264,-82.3882
34.8319,-82.4080
34.8210,-82.3816
34.8319,-82.4146
34.8156,-82.3684
34.8264,-82.4014
34.8210,-82.3882
34.8264,-82.4080
34.8210,-82.3948
34.8156,-82.3750
34.8210,-82.4014
34.8210,-82.4080
34.8156,-82.3882
34.8156,-82.3948
34.8156,-82.4014
34.8156,-82.4080
34.8102,-82.3684
34.8102,-82.3750
34.8102,-82.3816
34.8102,-82.3882
34.8102,-82.3948
34.8102,-82.4014

Region 13
Points: 24
lat,lon
34.7127,-83.2003
34.7127,-83.1937
34.7073,-83.2003
34.7073,-83.1937
34.7019,-83.1937
34.7019,-83.1871
34.7073,-83.1871
34.7019,-83.1805
34.7073,-83.1805
34.7073,-83.1739
34.7127,-83.1805
34.7127,-83.1739
34.7181,-83.1739
34.7181,-83.1805
34.7235,-83.1805
34.7289,-83.1805
34.7235,-83.1871
34.7289,-83.1871
34.7344,-83.1871
34.7289,-83.1937
34.7235,-83.1937
34.7235,-83.2003
34.7181,-83.1937
34.7181,-83.2003

Region 14
Points: 16
lat,lon
34.7452,-82.0119
34.7452,-82.0052
34.7398,-82.0052
34.7344,-81.9986
34.7398,-81.9986
34.7398,-81.9920
34.7452,-81.9920
34.7506,-81.9854
34.7506,-81.9920
34.7560,-81.9920
34.7506,-81.9986
34.7560,-81.9986
34.7560,-82.0052
34.7560,-82.0119
34.7506,-82.0119
34.7506,-82.0185

Region 15
Points: 4
lat,lon
34.7452,-82.2099
34.7398,-82.2033
34.7452,-82.1967
34.7506,-82.2033

Region 16
Points: 14
lat,lon
34.7614,-82.2429
34.7560,-82.2429
34.7506,-82.2363
34.7560,-82.2363
34.7560,-82.2297
34.7614,-82.2297
34.7669,-82.2297
34.7723,-82.2297
34.7723,-82.2363
34.7777,-82.2363
34.7777,-82.2429
34.7723,-82.2429
34.7723,-82.2495
34.7669,-82.2429

Region 17
Points: 8
lat,lon
34.7777,-82.0713
34.7777,-82.0647
34.7831,-82.0581
34.7831,-82.0647
34.7885,-82.0647
34.7885,-82.0713
34.7831,-82.0713
34.7831,-82.0779

Region 18
Points: 14
lat,lon
34.7994,-82.0449
34.7994,-82.0383
34.7994,-82.0317
34.7939,-82.0383
34.7939,-82.0317
34.7885,-82.0317
34.7939,-82.0251
34.7994,-82.0251
34.7994,-82.0185
34.8048,-82.0185
34.8048,-82.0251
34.8102,-82.0251
34.8048,-82.0317
34.8048,-82.0383

Region 19
Points: 4
lat,lon
34.8048,-82.0713
34.7994,-82.0647
34.8048,-82.0581
34.8102,-82.0647

1.5inch (threshold: 38mm)
----------------------------------------

Region 1
Points: 92
lat,lon
34.6314,-82.1307
34.6152,-82.1571
34.6098,-82.1637
34.6152,-82.1505
34.6098,-82.1571
34.6044,-82.1571
34.6098,-82.1505
34.6152,-82.1439
34.6260,-82.1307
34.6314,-82.1241
34.6044,-82.1505
34.6098,-82.1439
34.6152,-82.1373
34.5990,-82.1505
34.6044,-82.1439
34.6206,-82.1307
34.5990,-82.1439
34.6044,-82.1373
34.6152,-82.1307
34.6098,-82.1307
34.6260,-82.1241
34.6044,-82.1307
34.6206,-82.1241
34.6098,-82.1241
34.6044,-82.1241
34.5990,-82.1175
34.6044,-82.1175
34.5935,-82.1109
34.5990,-82.1109
34.5990,-82.1043
34.6044,-82.1043
34.6098,-82.1043
34.6044,-82.0977
34.6098,-82.0977
34.6098,-82.0911
34.6152,-82.0977
34.6098,-82.0845
34.6152,-82.0911
34.6098,-82.0779
34.6152,-82.0845
34.6152,-82.0779
34.6152,-82.0713
34.6260,-82.0977
34.6206,-82.0779
34.6206,-82.0713
34.6260,-82.0911
34.6260,-82.0845
34.6260,-82.0779
34.6314,-82.1043
34.6314,-82.0977
34.6314,-82.0911
34.6314,-82.0845
34.6369,-82.1043
34.6369,-82.1109
34.6423,-82.1043
34.6423,-82.1109
34.6477,-82.1043
34.6477,-82.1109
34.6531,-82.1109
34.6477,-82.1175
34.6531,-82.1175
34.6585,-82.1175
34.6694,-82.1241
34.6639,-82.1241
34.6585,-82.1241
34.6531,-82.1241
34.6856,-82.1307
34.6802,-82.1307
34.6748,-82.1307
34.6694,-82.1307
34.6910,-82.1373
34.6856,-82.1373
34.6639,-82.1307
34.6802,-82.1373
34.6585,-82.1307
34.6856,-82.1439
34.6694,-82.1373
34.6531,-82.1307
34.6802,-82.1439
34.6639,-82.1373
34.6748,-82.1439
34.6802,-82.1505
34.6694,-82.1439
34.6585,-82.1373
34.6477,-82.1307
34.6639,-82.1439
34.6531,-82.1373
34.6423,-82.1307
34.6477,-82.1373
34.6423,-82.1373
34.6369,-82.1307
34.6369,-82.1373

Region 2
Points: 8
lat,lon
34.6314,-82.1703
34.6314,-82.1637
34.6369,-82.1571
34.6369,-82.1637
34.6423,-82.1637
34.6423,-82.1703
34.6369,-82.1703
34.6369,-82.1769

Region 3
Points: 4
lat,lon
34.7181,-82.2628
34.7235,-82.2561
34.7289,-82.2628
34.7235,-82.2694

Region 4
Points: 4
lat,lon
34.7452,-82.3090
34.7398,-82.3024
34.7452,-82.2958
34.7506,-82.3024

Region 5
Points: 10
lat,lon
34.7614,-82.3024
34.7614,-82.2958
34.7560,-82.2958
34.7560,-82.2892
34.7614,-82.2892
34.7614,-82.2826
34.7669,-82.2892
34.7723,-82.2958
34.7669,-82.2958
34.7669,-82.3024

Region 6
Points: 4
lat,lon
34.7885,-82.3354
34.7939,-82.3288
34.7994,-82.3354
34.7939,-82.3420

Region 7
Points: 16
lat,lon
34.8048,-82.3618
34.8048,-82.3552
34.7994,-82.3552
34.7994,-82.3486
34.8048,-82.3486
34.7994,-82.3420
34.8048,-82.3420
34.8048,-82.3354
34.8102,-82.3420
34.8102,-82.3486
34.8156,-82.3486
34.8210,-82.3552
34.8156,-82.3552
34.8156,-82.3618
34.8102,-82.3552
34.8102,-82.3618

Region 8
Points: 4
lat,lon
34.8319,-82.3684
34.8373,-82.3618
34.8427,-82.3684
34.8373,-82.3750

Region 9
Points: 26
lat,lon
34.8698,-82.3882
34.8643,-82.3882
34.8589,-82.3882
34.8535,-82.3882
34.8535,-82.3816
34.8481,-82.3816
34.8481,-82.3750
34.8535,-82.3750
34.8589,-82.3750
34.8535,-82.3684
34.8643,-82.3750
34.8698,-82.3750
34.8752,-82.3684
34.8806,-82.3684
34.8752,-82.3750
34.8860,-82.3684
34.8806,-82.3750
34.8860,-82.3750
34.8914,-82.3750
34.8914,-82.3816
34.8860,-82.3816
34.8806,-82.3816
34.8860,-82.3882
34.8752,-82.3816
34.8806,-82.3882
34.8752,-82.3882

Region 10
Points: 4
lat,lon
34.8914,-82.3882
34.8968,-82.3816
34.9023,-82.3882
34.8968,-82.3948

Region 11
Points: 4
lat,lon
34.9077,-82.4212
34.9023,-82.4146
34.9077,-82.4080
34.9131,-82.4146
